user_id,name,gender,location,vehicle_type,preferred_mechanics,past_service_history
user_46,Michael Herrera PhD,Male,"{'lat': 27.69945, 'long': 75.8581}",Bike,"['mech_76', 'mech_498', 'mech_303']","[{'mechanic_id': 'mech_156', 'service_type': 'Battery Change', 'rating': 4.1}, {'mechanic_id': 'mech_368', 'service_type': 'Transmission Repair', 'rating': 4.3}, {'mechanic_id': 'mech_189', 'service_type': 'Brake Repair', 'rating': 4.1}, {'mechanic_id': 'mech_453', 'service_type': 'Wheel Alignment', 'rating': 3.4}, {'mechanic_id': 'mech_254', 'service_type': 'Battery Change', 'rating': 4.2}, {'mechanic_id': 'mech_10', 'service_type': 'Oil Change', 'rating': 3.8}, {'mechanic_id': 'mech_416', 'service_type': 'AC Service', 'rating': 5.0}]"
user_47,Michelle Smith,Female,"{'lat': 29.984559, 'long': 75.381347}",Car,"['mech_481', 'mech_384', 'mech_345', 'mech_18']","[{'mechanic_id': 'mech_30', 'service_type': 'Battery Change', 'rating': 3.4}, {'mechanic_id': 'mech_38', 'service_type': 'AC Service', 'rating': 4.7}, {'mechanic_id': 'mech_304', 'service_type': 'Brake Repair', 'rating': 3.3}, {'mechanic_id': 'mech_108', 'service_type': 'Suspension Fix', 'rating': 4.4}]"
user_48,Michael Cline,Other,"{'lat': 24.443316, 'long': 78.301143}",Truck,['mech_180'],"[{'mechanic_id': 'mech_86', 'service_type': 'Brake Repair', 'rating': 3.3}, {'mechanic_id': 'mech_314', 'service_type': 'Tire Replacement', 'rating': 4.2}, {'mechanic_id': 'mech_227', 'service_type': 'Battery Change', 'rating': 4.6}, {'mechanic_id': 'mech_136', 'service_type': 'Brake Repair', 'rating': 4.2}, {'mechanic_id': 'mech_190', 'service_type': 'General Service', 'rating': 4.8}, {'mechanic_id': 'mech_214', 'service_type': 'Engine Repair', 'rating': 3.7}, {'mechanic_id': 'mech_193', 'service_type': 'Wheel Alignment', 'rating': 4.8}]"
user_49,Tyler Rodriguez,Female,"{'lat': 28.822446, 'long': 75.504462}",Bike,"['mech_493', 'mech_128', 'mech_322', 'mech_83', 'mech_218']","[{'mechanic_id': 'mech_223', 'service_type': 'Brake Repair', 'rating': 3.0}, {'mechanic_id': 'mech_442', 'service_type': 'Suspension Fix', 'rating': 3.7}, {'mechanic_id': 'mech_123', 'service_type': 'Suspension Fix', 'rating': 4.5}, {'mechanic_id': 'mech_96', 'service_type': 'Oil Change', 'rating': 3.9}, {'mechanic_id': 'mech_409', 'service_type': 'Suspension Fix', 'rating': 3.6}, {'mechanic_id': 'mech_350', 'service_type': 'Transmission Repair', 'rating': 4.7}, {'mechanic_id': 'mech_352', 'service_type': 'Engine Repair', 'rating': 3.6}, {'mechanic_id': 'mech_333', 'service_type': 'Wheel Alignment', 'rating': 3.7}, {'mechanic_id': 'mech_136', 'service_type': 'Wheel Alignment', 'rating': 3.2}, {'mechanic_id': 'mech_228', 'service_type': 'Oil Change', 'rating': 3.0}]"
user_50,Tanya Jackson,Female,"{'lat': 25.673115, 'long': 73.019516}",Truck,"['mech_11', 'mech_255']","[{'mechanic_id': 'mech_293', 'service_type': 'Suspension Fix', 'rating': 4.1}, {'mechanic_id': 'mech_326', 'service_type': 'AC Service', 'rating': 3.7}, {'mechanic_id': 'mech_50', 'service_type': 'Brake Repair', 'rating': 4.6}]"
user_51,Richard Rowe,Female,"{'lat': 27.681148, 'long': 79.862904}",Car,['mech_308'],"[{'mechanic_id': 'mech_325', 'service_type': 'Tire Replacement', 'rating': 4.0}, {'mechanic_id': 'mech_407', 'service_type': 'Brake Repair', 'rating': 4.9}, {'mechanic_id': 'mech_265', 'service_type': 'Battery Change', 'rating': 3.5}, {'mechanic_id': 'mech_358', 'service_type': 'Tire Replacement', 'rating': 3.7}, {'mechanic_id': 'mech_292', 'service_type': 'Engine Repair', 'rating': 4.4}, {'mechanic_id': 'mech_499', 'service_type': 'General Service', 'rating': 5.0}, {'mechanic_id': 'mech_477', 'service_type': 'Battery Change', 'rating': 4.2}]"
user_52,Susan Barnett,Female,"{'lat': 25.610593, 'long': 79.34982}",Truck,['mech_29'],"[{'mechanic_id': 'mech_24', 'service_type': 'Suspension Fix', 'rating': 3.3}]"
user_53,Christine Clay,Male,"{'lat': 28.748845, 'long': 79.698186}",Truck,"['mech_127', 'mech_168']","[{'mechanic_id': 'mech_13', 'service_type': 'Brake Repair', 'rating': 4.4}, {'mechanic_id': 'mech_330', 'service_type': 'Engine Repair', 'rating': 3.0}, {'mechanic_id': 'mech_481', 'service_type': 'Suspension Fix', 'rating': 4.2}]"
user_54,Terry Hill,Other,"{'lat': 26.591315, 'long': 72.693109}",Truck,"['mech_479', 'mech_160', 'mech_292', 'mech_104', 'mech_114']","[{'mechanic_id': 'mech_340', 'service_type': 'Transmission Repair', 'rating': 4.2}, {'mechanic_id': 'mech_104', 'service_type': 'Wheel Alignment', 'rating': 3.2}, {'mechanic_id': 'mech_101', 'service_type': 'General Service', 'rating': 4.2}, {'mechanic_id': 'mech_354', 'service_type': 'Engine Repair', 'rating': 4.5}, {'mechanic_id': 'mech_379', 'service_type': 'General Service', 'rating': 3.4}, {'mechanic_id': 'mech_104', 'service_type': 'Transmission Repair', 'rating': 3.8}, {'mechanic_id': 'mech_70', 'service_type': 'Oil Change', 'rating': 3.7}, {'mechanic_id': 'mech_437', 'service_type': 'Wheel Alignment', 'rating': 4.0}, {'mechanic_id': 'mech_113', 'service_type': 'Engine Repair', 'rating': 3.0}]"
user_55,Jeffrey Doyle,Male,"{'lat': 21.040265, 'long': 74.129958}",Car,"['mech_127', 'mech_293']","[{'mechanic_id': 'mech_390', 'service_type': 'Oil Change', 'rating': 4.2}, {'mechanic_id': 'mech_492', 'service_type': 'Engine Repair', 'rating': 3.3}, {'mechanic_id': 'mech_143', 'service_type': 'Engine Repair', 'rating': 3.2}, {'mechanic_id': 'mech_459', 'service_type': 'Wheel Alignment', 'rating': 4.7}, {'mechanic_id': 'mech_345', 'service_type': 'General Service', 'rating': 4.9}, {'mechanic_id': 'mech_465', 'service_type': 'Brake Repair', 'rating': 5.0}, {'mechanic_id': 'mech_426', 'service_type': 'General Service', 'rating': 4.9}, {'mechanic_id': 'mech_494', 'service_type': 'AC Service', 'rating': 3.7}, {'mechanic_id': 'mech_342', 'service_type': 'Wheel Alignment', 'rating': 4.0}, {'mechanic_id': 'mech_108', 'service_type': 'Suspension Fix', 'rating': 4.2}]"
user_56,Jessica Powell,Other,"{'lat': 27.973308, 'long': 74.427717}",Truck,"['mech_399', 'mech_466']","[{'mechanic_id': 'mech_158', 'service_type': 'General Service', 'rating': 4.7}, {'mechanic_id': 'mech_75', 'service_type': 'Engine Repair', 'rating': 4.2}]"
user_57,Tyler George,Female,"{'lat': 23.59398, 'long': 73.615971}",Truck,"['mech_166', 'mech_320', 'mech_254']","[{'mechanic_id': 'mech_11', 'service_type': 'Oil Change', 'rating': 4.2}, {'mechanic_id': 'mech_337', 'service_type': 'Suspension Fix', 'rating': 4.1}, {'mechanic_id': 'mech_140', 'service_type': 'Battery Change', 'rating': 4.7}, {'mechanic_id': 'mech_433', 'service_type': 'Brake Repair', 'rating': 4.8}, {'mechanic_id': 'mech_130', 'service_type': 'General Service', 'rating': 4.6}, {'mechanic_id': 'mech_349', 'service_type': 'Engine Repair', 'rating': 3.5}, {'mechanic_id': 'mech_210', 'service_type': 'Battery Change', 'rating': 3.9}, {'mechanic_id': 'mech_209', 'service_type': 'Wheel Alignment', 'rating': 3.3}]"
user_58,Roger Dorsey,Female,"{'lat': 25.959129, 'long': 76.071613}",Truck,"['mech_81', 'mech_109', 'mech_20', 'mech_480']","[{'mechanic_id': 'mech_333', 'service_type': 'Oil Change', 'rating': 4.1}, {'mechanic_id': 'mech_130', 'service_type': 'Engine Repair', 'rating': 4.6}, {'mechanic_id': 'mech_16', 'service_type': 'Wheel Alignment', 'rating': 4.0}, {'mechanic_id': 'mech_361', 'service_type': 'General Service', 'rating': 3.2}, {'mechanic_id': 'mech_473', 'service_type': 'Wheel Alignment', 'rating': 4.9}]"
user_59,Tina Perez,Other,"{'lat': 23.281265, 'long': 73.420375}",Truck,['mech_409'],"[{'mechanic_id': 'mech_353', 'service_type': 'Oil Change', 'rating': 4.6}, {'mechanic_id': 'mech_122', 'service_type': 'Brake Repair', 'rating': 3.6}, {'mechanic_id': 'mech_231', 'service_type': 'Battery Change', 'rating': 3.1}, {'mechanic_id': 'mech_22', 'service_type': 'Engine Repair', 'rating': 4.1}, {'mechanic_id': 'mech_119', 'service_type': 'Brake Repair', 'rating': 4.2}, {'mechanic_id': 'mech_374', 'service_type': 'AC Service', 'rating': 3.7}, {'mechanic_id': 'mech_295', 'service_type': 'Suspension Fix', 'rating': 3.4}]"
user_60,Ronald Miller,Female,"{'lat': 25.551972, 'long': 71.502165}",Car,"['mech_483', 'mech_94']","[{'mechanic_id': 'mech_393', 'service_type': 'Brake Repair', 'rating': 3.3}, {'mechanic_id': 'mech_21', 'service_type': 'Wheel Alignment', 'rating': 3.6}, {'mechanic_id': 'mech_20', 'service_type': 'Oil Change', 'rating': 3.8}, {'mechanic_id': 'mech_184', 'service_type': 'Oil Change', 'rating': 4.0}, {'mechanic_id': 'mech_20', 'service_type': 'General Service', 'rating': 4.4}]"
user_61,Jose Christensen,Male,"{'lat': 29.640953, 'long': 71.543282}",Truck,"['mech_75', 'mech_28', 'mech_18', 'mech_246']","[{'mechanic_id': 'mech_245', 'service_type': 'Engine Repair', 'rating': 4.1}, {'mechanic_id': 'mech_141', 'service_type': 'Transmission Repair', 'rating': 3.1}, {'mechanic_id': 'mech_328', 'service_type': 'Battery Change', 'rating': 4.6}, {'mechanic_id': 'mech_194', 'service_type': 'Suspension Fix', 'rating': 4.7}, {'mechanic_id': 'mech_26', 'service_type': 'Tire Replacement', 'rating': 3.1}, {'mechanic_id': 'mech_304', 'service_type': 'Tire Replacement', 'rating': 4.2}, {'mechanic_id': 'mech_472', 'service_type': 'Oil Change', 'rating': 3.4}, {'mechanic_id': 'mech_401', 'service_type': 'Engine Repair', 'rating': 4.3}]"
user_62,Jorge Ward,Other,"{'lat': 28.221717, 'long': 71.937918}",Truck,"['mech_287', 'mech_103', 'mech_252']","[{'mechanic_id': 'mech_180', 'service_type': 'Tire Replacement', 'rating': 4.8}, {'mechanic_id': 'mech_373', 'service_type': 'AC Service', 'rating': 5.0}, {'mechanic_id': 'mech_128', 'service_type': 'Wheel Alignment', 'rating': 4.5}, {'mechanic_id': 'mech_309', 'service_type': 'Wheel Alignment', 'rating': 3.3}]"
user_63,Gabriel Flores,Other,"{'lat': 21.795835, 'long': 71.7182}",Truck,"['mech_121', 'mech_83', 'mech_97']","[{'mechanic_id': 'mech_120', 'service_type': 'Transmission Repair', 'rating': 3.3}, {'mechanic_id': 'mech_262', 'service_type': 'AC Service', 'rating': 3.3}, {'mechanic_id': 'mech_365', 'service_type': 'Brake Repair', 'rating': 3.6}, {'mechanic_id': 'mech_164', 'service_type': 'Brake Repair', 'rating': 4.0}, {'mechanic_id': 'mech_20', 'service_type': 'Transmission Repair', 'rating': 4.3}]"
user_64,Rachael Rollins,Other,"{'lat': 25.687341, 'long': 78.618648}",Bike,"['mech_195', 'mech_149', 'mech_233', 'mech_294', 'mech_405']","[{'mechanic_id': 'mech_91', 'service_type': 'AC Service', 'rating': 3.7}, {'mechanic_id': 'mech_44', 'service_type': 'Tire Replacement', 'rating': 4.0}, {'mechanic_id': 'mech_123', 'service_type': 'Wheel Alignment', 'rating': 3.6}, {'mechanic_id': 'mech_342', 'service_type': 'Wheel Alignment', 'rating': 3.7}, {'mechanic_id': 'mech_40', 'service_type': 'Wheel Alignment', 'rating': 4.4}, {'mechanic_id': 'mech_313', 'service_type': 'Transmission Repair', 'rating': 4.0}]"
user_65,April Walker,Other,"{'lat': 28.773393, 'long': 77.598055}",Bike,"['mech_261', 'mech_158', 'mech_205']","[{'mechanic_id': 'mech_203', 'service_type': 'Tire Replacement', 'rating': 3.2}, {'mechanic_id': 'mech_331', 'service_type': 'Wheel Alignment', 'rating': 3.0}, {'mechanic_id': 'mech_424', 'service_type': 'Battery Change', 'rating': 5.0}, {'mechanic_id': 'mech_213', 'service_type': 'Wheel Alignment', 'rating': 3.7}, {'mechanic_id': 'mech_20', 'service_type': 'AC Service', 'rating': 3.8}, {'mechanic_id': 'mech_485', 'service_type': 'Tire Replacement', 'rating': 4.7}, {'mechanic_id': 'mech_209', 'service_type': 'Oil Change', 'rating': 4.1}]"
user_66,Benjamin Owens,Other,"{'lat': 24.910056, 'long': 75.752379}",Truck,"['mech_178', 'mech_150', 'mech_499', 'mech_263', 'mech_155']","[{'mechanic_id': 'mech_229', 'service_type': 'AC Service', 'rating': 4.4}, {'mechanic_id': 'mech_328', 'service_type': 'General Service', 'rating': 4.3}, {'mechanic_id': 'mech_241', 'service_type': 'Transmission Repair', 'rating': 3.5}, {'mechanic_id': 'mech_176', 'service_type': 'Engine Repair', 'rating': 3.3}, {'mechanic_id': 'mech_81', 'service_type': 'Wheel Alignment', 'rating': 4.5}, {'mechanic_id': 'mech_205', 'service_type': 'AC Service', 'rating': 4.9}]"
user_67,Alexander Brown,Other,"{'lat': 21.244785, 'long': 79.51441}",Bike,"['mech_432', 'mech_46', 'mech_497']","[{'mechanic_id': 'mech_86', 'service_type': 'Engine Repair', 'rating': 4.8}, {'mechanic_id': 'mech_227', 'service_type': 'Suspension Fix', 'rating': 3.9}, {'mechanic_id': 'mech_440', 'service_type': 'Oil Change', 'rating': 3.2}, {'mechanic_id': 'mech_499', 'service_type': 'Oil Change', 'rating': 3.5}, {'mechanic_id': 'mech_255', 'service_type': 'Wheel Alignment', 'rating': 3.0}, {'mechanic_id': 'mech_475', 'service_type': 'Engine Repair', 'rating': 3.6}, {'mechanic_id': 'mech_121', 'service_type': 'AC Service', 'rating': 4.6}, {'mechanic_id': 'mech_207', 'service_type': 'Suspension Fix', 'rating': 3.4}, {'mechanic_id': 'mech_359', 'service_type': 'Wheel Alignment', 'rating': 3.4}]"
user_68,Chad Martinez,Other,"{'lat': 22.326106, 'long': 77.486558}",Truck,"['mech_258', 'mech_242']","[{'mechanic_id': 'mech_212', 'service_type': 'Oil Change', 'rating': 4.4}, {'mechanic_id': 'mech_42', 'service_type': 'Oil Change', 'rating': 4.1}, {'mechanic_id': 'mech_435', 'service_type': 'Oil Change', 'rating': 3.6}, {'mechanic_id': 'mech_204', 'service_type': 'AC Service', 'rating': 4.4}]"
user_69,Michele Evans,Other,"{'lat': 20.234486, 'long': 72.080084}",Electric Vehicle,"['mech_434', 'mech_368', 'mech_276', 'mech_399', 'mech_33']","[{'mechanic_id': 'mech_196', 'service_type': 'Suspension Fix', 'rating': 3.1}, {'mechanic_id': 'mech_136', 'service_type': 'Tire Replacement', 'rating': 3.2}, {'mechanic_id': 'mech_209', 'service_type': 'Transmission Repair', 'rating': 4.4}, {'mechanic_id': 'mech_459', 'service_type': 'Brake Repair', 'rating': 3.7}, {'mechanic_id': 'mech_74', 'service_type': 'General Service', 'rating': 4.3}, {'mechanic_id': 'mech_463', 'service_type': 'Brake Repair', 'rating': 3.6}, {'mechanic_id': 'mech_319', 'service_type': 'Transmission Repair', 'rating': 3.7}, {'mechanic_id': 'mech_12', 'service_type': 'Brake Repair', 'rating': 3.3}, {'mechanic_id': 'mech_348', 'service_type': 'Transmission Repair', 'rating': 4.9}]"
user_70,Michael Lawrence,Female,"{'lat': 23.83571, 'long': 76.569149}",Bike,['mech_207'],"[{'mechanic_id': 'mech_387', 'service_type': 'Suspension Fix', 'rating': 3.1}, {'mechanic_id': 'mech_492', 'service_type': 'General Service', 'rating': 4.4}, {'mechanic_id': 'mech_276', 'service_type': 'Oil Change', 'rating': 4.6}, {'mechanic_id': 'mech_228', 'service_type': 'Engine Repair', 'rating': 4.3}, {'mechanic_id': 'mech_423', 'service_type': 'Battery Change', 'rating': 3.1}, {'mechanic_id': 'mech_493', 'service_type': 'Tire Replacement', 'rating': 3.0}, {'mechanic_id': 'mech_256', 'service_type': 'General Service', 'rating': 3.5}]"
user_71,Paul Roberts,Other,"{'lat': 26.27799, 'long': 73.904755}",Car,['mech_433'],"[{'mechanic_id': 'mech_386', 'service_type': 'AC Service', 'rating': 4.7}, {'mechanic_id': 'mech_51', 'service_type': 'Wheel Alignment', 'rating': 3.9}, {'mechanic_id': 'mech_134', 'service_type': 'Engine Repair', 'rating': 3.9}, {'mechanic_id': 'mech_91', 'service_type': 'Tire Replacement', 'rating': 4.2}, {'mechanic_id': 'mech_143', 'service_type': 'AC Service', 'rating': 4.6}]"
user_72,Matthew Turner,Female,"{'lat': 23.544773, 'long': 75.456369}",Electric Vehicle,['mech_33'],"[{'mechanic_id': 'mech_474', 'service_type': 'General Service', 'rating': 4.7}, {'mechanic_id': 'mech_59', 'service_type': 'Engine Repair', 'rating': 3.7}, {'mechanic_id': 'mech_393', 'service_type': 'Wheel Alignment', 'rating': 4.6}, {'mechanic_id': 'mech_165', 'service_type': 'Battery Change', 'rating': 4.0}, {'mechanic_id': 'mech_162', 'service_type': 'Suspension Fix', 'rating': 4.2}, {'mechanic_id': 'mech_232', 'service_type': 'Suspension Fix', 'rating': 3.7}]"
user_73,Allison Moore,Female,"{'lat': 22.063697, 'long': 74.635383}",Electric Vehicle,"['mech_425', 'mech_481']","[{'mechanic_id': 'mech_382', 'service_type': 'Battery Change', 'rating': 4.7}, {'mechanic_id': 'mech_56', 'service_type': 'Engine Repair', 'rating': 4.2}, {'mechanic_id': 'mech_334', 'service_type': 'Brake Repair', 'rating': 4.4}, {'mechanic_id': 'mech_413', 'service_type': 'General Service', 'rating': 4.9}, {'mechanic_id': 'mech_201', 'service_type': 'Oil Change', 'rating': 4.9}, {'mechanic_id': 'mech_76', 'service_type': 'Battery Change', 'rating': 4.6}, {'mechanic_id': 'mech_102', 'service_type': 'Engine Repair', 'rating': 4.7}, {'mechanic_id': 'mech_438', 'service_type': 'General Service', 'rating': 4.7}, {'mechanic_id': 'mech_421', 'service_type': 'Oil Change', 'rating': 3.1}, {'mechanic_id': 'mech_376', 'service_type': 'Suspension Fix', 'rating': 3.2}]"
user_74,Joel Horn,Other,"{'lat': 22.751647, 'long': 76.414777}",Truck,"['mech_294', 'mech_340']","[{'mechanic_id': 'mech_243', 'service_type': 'General Service', 'rating': 4.6}, {'mechanic_id': 'mech_338', 'service_type': 'Brake Repair', 'rating': 4.8}]"
user_75,Andrea Carlson,Male,"{'lat': 24.987709, 'long': 77.065146}",Electric Vehicle,"['mech_26', 'mech_70']","[{'mechanic_id': 'mech_45', 'service_type': 'Wheel Alignment', 'rating': 4.6}, {'mechanic_id': 'mech_284', 'service_type': 'Transmission Repair', 'rating': 4.1}, {'mechanic_id': 'mech_309', 'service_type': 'Brake Repair', 'rating': 4.7}, {'mechanic_id': 'mech_236', 'service_type': 'Oil Change', 'rating': 3.6}, {'mechanic_id': 'mech_349', 'service_type': 'Suspension Fix', 'rating': 4.3}, {'mechanic_id': 'mech_19', 'service_type': 'Tire Replacement', 'rating': 4.4}, {'mechanic_id': 'mech_164', 'service_type': 'Transmission Repair', 'rating': 3.5}]"
user_76,Alicia Carter,Female,"{'lat': 20.506304, 'long': 79.537956}",Car,"['mech_228', 'mech_66']","[{'mechanic_id': 'mech_229', 'service_type': 'Tire Replacement', 'rating': 3.7}]"
user_77,Clayton Hensley,Male,"{'lat': 21.347443, 'long': 77.123097}",Electric Vehicle,"['mech_157', 'mech_391', 'mech_378', 'mech_139']","[{'mechanic_id': 'mech_388', 'service_type': 'Wheel Alignment', 'rating': 3.4}, {'mechanic_id': 'mech_431', 'service_type': 'Wheel Alignment', 'rating': 3.2}, {'mechanic_id': 'mech_461', 'service_type': 'Wheel Alignment', 'rating': 4.1}, {'mechanic_id': 'mech_40', 'service_type': 'Brake Repair', 'rating': 3.2}, {'mechanic_id': 'mech_247', 'service_type': 'Tire Replacement', 'rating': 3.7}]"
user_78,Carol Bell,Male,"{'lat': 26.920586, 'long': 74.461725}",Car,"['mech_392', 'mech_373', 'mech_84']","[{'mechanic_id': 'mech_389', 'service_type': 'AC Service', 'rating': 3.6}, {'mechanic_id': 'mech_94', 'service_type': 'Engine Repair', 'rating': 3.4}, {'mechanic_id': 'mech_478', 'service_type': 'Engine Repair', 'rating': 3.8}]"
user_79,Alyssa Thomas,Other,"{'lat': 23.542163, 'long': 77.750237}",Truck,"['mech_289', 'mech_432', 'mech_308']","[{'mechanic_id': 'mech_259', 'service_type': 'Battery Change', 'rating': 4.3}, {'mechanic_id': 'mech_381', 'service_type': 'Wheel Alignment', 'rating': 4.8}, {'mechanic_id': 'mech_31', 'service_type': 'AC Service', 'rating': 3.9}, {'mechanic_id': 'mech_193', 'service_type': 'Engine Repair', 'rating': 4.9}, {'mechanic_id': 'mech_234', 'service_type': 'Brake Repair', 'rating': 4.4}, {'mechanic_id': 'mech_460', 'service_type': 'Suspension Fix', 'rating': 5.0}, {'mechanic_id': 'mech_238', 'service_type': 'Engine Repair', 'rating': 4.5}, {'mechanic_id': 'mech_146', 'service_type': 'Suspension Fix', 'rating': 3.4}, {'mechanic_id': 'mech_338', 'service_type': 'Wheel Alignment', 'rating': 3.2}, {'mechanic_id': 'mech_404', 'service_type': 'AC Service', 'rating': 3.4}]"
user_80,Michael Mullins,Other,"{'lat': 21.69504, 'long': 77.617844}",Bike,"['mech_52', 'mech_477', 'mech_294', 'mech_402']","[{'mechanic_id': 'mech_325', 'service_type': 'Engine Repair', 'rating': 4.5}, {'mechanic_id': 'mech_29', 'service_type': 'AC Service', 'rating': 4.1}]"
user_81,Robert May,Other,"{'lat': 28.337463, 'long': 71.734272}",Bike,"['mech_56', 'mech_389']","[{'mechanic_id': 'mech_96', 'service_type': 'Oil Change', 'rating': 4.5}, {'mechanic_id': 'mech_362', 'service_type': 'Oil Change', 'rating': 3.3}, {'mechanic_id': 'mech_279', 'service_type': 'Oil Change', 'rating': 3.0}, {'mechanic_id': 'mech_84', 'service_type': 'Transmission Repair', 'rating': 4.8}, {'mechanic_id': 'mech_439', 'service_type': 'Tire Replacement', 'rating': 4.8}]"
